numid,network_name,station_id,station_name,station_country,station_type,station_type_of_area,station_alt,station_google_alt,station_etopo_relative_alt,station_population_density,station_max_population_density_5km,station_max_population_density_25km,station_nightlight_1km,station_nightlight_5km,station_max_nightlight_25km,station_htap_region,station_climatic_zone,station_dominant_landcover,station_landcover_description,station_nox_emissions,station_omi_no2_column,station_toar_category,station_wheat_production,data_capture,mean,dma8epa,dma8epa_strict,dma8epax,dma8epax_strict,dma8eu,dma8eu_strict,avgdma8epax,p05,p10,p25,p75,p90,p95,p98,aot40,daylight_aot40,w126,w126_24h,daytime_avg,nighttime_avg,count,AOT40,AOT0,iso_a2,name_long,continent,region_un,subregion,type,area_km2,pop,lifeExp,gdpPercap,geometry
12708,AQS,45-001-0001,DUE WEST,United States of America,unknown,unknown,656,206,26,401,508,4095,19,9.82,63,3,1,8,"Woody savannas: 62.6 %, Mixed forest: 28.2 %, Cropland/Natural vegetation mosaic: 6.8 %",0.280759,2.03,1,0.31,0.85790307971,32.9037848428,60.7738095238,60.7738095238,60.7738095238,60.7738095238,51.4642857143,51.3392857143,45.1030843359,8.42857142857,13.1428571429,22.2857142857,44,52,56.3357142857,60.8571428571,6211.93127952,5770.32468888,5240.73323254,6014.59688986,41.1144041695,25.0990048859,7,6.21193127952,44.40355650306,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-82.386376|34.325318
12709,AQS,45-003-0003,JACKSON MIDDLE SCHOOL,United States of America,unknown,unknown,107,107,56,533,875,18209,31,20.15,63,3,1,8,"Woody savannas: 47.9 %, Mixed forest: 38.4 %, Urban and built-up: 2.9 %, Croplands: 2.8 %, Evergreen Needleleaf forest: 2.6 %, Cropland/Natural vegetation mosaic: 2.5 %, Grasslands: 1.4 %, Permanent wetlands: 1.3 %",0.401645,2.6,1,0.458,0.835258152174,36.6934637873,62.546875,63.0625,62.546875,62.7678571429,52.59375,52.6041666667,46.729672822,14.9214285714,18.8571428571,26.75,46,53.7142857143,57.2857142857,61.9857142857,7050.04298024,6524.70398523,5981.61677818,7140.78204624,42.4561986061,30.0211814893,6,7.05004298024,45.852694494588,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-81.788731|33.342226
12712,AQS,45-007-0005,Big Creek,United States of America,unknown,unknown,275,273,28,1705,3219,12096,19,22.86,62,3,1,8,"Woody savannas: 71.2 %, Cropland/Natural vegetation mosaic: 10.9 %, Mixed forest: 9.2 %, Urban and built-up: 4.8 %, Croplands: 2.6 %",10.3374,2.42,1,4.773,0.861801242236,34.4078110223,60.8125,60.8125,60.8125,60.8125,51.0208333333,50.8125,45.3127409504,11.1666666667,16.1833333333,24.8333333333,44.1666666667,52.15,56.5083333333,60.1666666667,6050.21555087,5717.37140654,4877.08559968,5785.31086364,41.4273493329,27.351144847,6,6.05021555087,44.741537279532,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-82.532059|34.623236
12715,AQS,45-015-0002,BUSHY PARK PUMP STATION,United States of America,unknown,unknown,2,4,3,1373,2344,21404,47,42.15,63,3,11,11,"Mixed forest: 43.8 %, Woody savannas: 22.3 %, Urban and built-up: 11.3 %, Permanent wetlands: 10.2 %, Water: 4.6 %, Evergreen Needleleaf forest: 4.1 %, Croplands: 2.1 %",20.4144,2.76,0,0.154,0.329961165378,32.6340353451,55.875,55.875,55.875,55.875,42,42,37.0627340824,6.15,10,19,35,42.7,47,53,1992.80769231,1867.95130238,1838.59196228,2092.67929574,32.6460408685,21.5426136364,1,1.99280769231,35.25772413798,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-79.9367|32.987252
12718,AQS,45-021-0002,Cowpens,United States of America,unknown,unknown,296,296,31,894,1838,16097,13,17.54,63,3,1,8,"Woody savannas: 67.9 %, Cropland/Natural vegetation mosaic: 12.5 %, Mixed forest: 12.3 %, Urban and built-up: 4.1 %, Croplands: 1.7 %",5.21347,2.59,1,1.682,0.874288302277,36.8798358672,64.5952380952,64.5952380952,64.5952380952,64.5952380952,54.1537698413,54.0416666667,47.5017334579,13.6833333333,18.6666666667,27.5,47,54.5,59.1666666667,63.7933333333,7735.41044217,7191.80293882,6716.2105216,8309.66222995,43.1407304444,31.3078674243,6,7.73541044217,46.591988879952,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-81.816567|35.130396
12721,AQS,45-025-0001,CHESTERFIELD,United States of America,unknown,unknown,133,133,32,156,356,1748,0,1.31,56,3,1,5,"Woody savannas: 62.9 %, Mixed forest: 26.1 %, Cropland/Natural vegetation mosaic: 4.8 %, Croplands: 3.2 %, Grasslands: 1.6 %, Evergreen Needleleaf forest: 1.0 %",0.333075,2.2,1,0.177,0.924883540373,37.932588268,62.4285714286,62.4285714286,62.4285714286,62.4285714286,52.4107142857,52.3035714286,47.0226681028,17.7142857143,21.4285714286,29.2857142857,46.8571428571,53.8571428571,57.7142857143,61.8542857143,7176.29343044,6627.86420164,5853.74392867,7410.19157391,43.2522703292,32.6693189038,7,7.17629343044,46.712451955536,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-80.198787|34.615367
12722,AQS,45-029-0002,ASHTON,United States of America,unknown,unknown,35,35,13,116,125,472,0,1.98,51,3,11,5,"Woody savannas: 44.7 %, Mixed forest: 40.7 %, Cropland/Natural vegetation mosaic: 9.0 %, Evergreen Needleleaf forest: 2.4 %, Permanent wetlands: 1.6 %",0.573253,2.28,1,0.021,0.528229112158,31.4391610121,61.9166666667,61.9166666667,61.9166666667,61.9166666667,48.5,48.2083333333,40.8617008941,7,11,19.3333333333,39,48,53,60.3333333333,3857.12046203,3559.77291304,3521.21645404,4056.58120564,36.055166624,23.3919851285,3,3.85712046203,38.93957995392,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-80.965038|33.007866
12724,AQS,45-031-0003,Pee Dee Experimental Station,United States of America,unknown,unknown,36,37,22,668,2852,13294,37,30.79,63,3,1,8,"Mixed forest: 38.5 %, Woody savannas: 35.0 %, Cropland/Natural vegetation mosaic: 14.4 %, Croplands: 8.1 %, Urban and built-up: 2.4 %",6.92038,2.43,0,1.25,0.881736865942,33.4713992194,62.5357142857,62.5357142857,62.5357142857,62.5357142857,53.6964285714,53.6607142857,47.591324738,5.38571428571,11.8571428571,22.4285714286,45,53.8571428571,58.8071428571,63.2857142857,7491.20697408,7172.70944559,6538.25341511,7287.69715075,42.8454553736,24.4302232487,7,7.49120697408,46.273091803488,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-79.744859|34.285696
12725,AQS,45-037-0001,TRENTON,United States of America,unknown,unknown,190,194,36,442,450,9736,23,14.22,62,3,1,8,"Woody savannas: 51.5 %, Mixed forest: 36.8 %, Cropland/Natural vegetation mosaic: 5.3 %, Croplands: 3.2 %, Grasslands: 1.8 %",0.465436,2.37,1,0.631,0.844146286232,32.2594758155,61.925,61.925,61.925,61.925,50.8083333333,50.725,44.3821212315,12.2,16.2,24.2,43,51.4,55.69,60.6,5602.27471643,5464.72168846,4515.53907138,5207.13350242,40.1858577095,27.3224150507,5,5.60227471643,43.40072632626,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-81.853635|33.739963
12728,AQS,45-045-0016,Hillcrest Middle School,United States of America,unknown,unknown,259,260,17,5075,7878,19946,62,56.08,63,3,1,8,"Woody savannas: 67.5 %, Mixed forest: 11.7 %, Urban and built-up: 9.4 %, Cropland/Natural vegetation mosaic: 6.2 %, Croplands: 3.7 %",1.41774,2.64,0,4.48,0.875064699793,32.8820743937,62.375,63.1,62.375,63.1,52.1597222222,52.5916666667,46.3513065112,7.2,12,21,44.2,52.98,57.8,62.6,6825.94472009,6500.251744,5699.63148985,6259.31119944,41.8211247893,23.8358611009,5,6.82594472009,45.166814772444,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-82.256701|34.751848
12729,AQS,45-045-1003,FAMODA FARM,United States of America,unknown,unknown,296,293,8,572,1019,19946,16,14.79,63,3,1,8,"Woody savannas: 45.6 %, Mixed forest: 29.6 %, Deciduous Broadleaf forest: 9.1 %, Urban and built-up: 7.6 %, Cropland/Natural vegetation mosaic: 5.8 %, Croplands: 1.6 %",7.43353,2.48,1,0.441,0.862512939959,30.9433567356,63.85,63.85,63.85,63.85,53.575,53.475,47.5638723206,2.2,2.8,14.4,45,53.8,58.8,63.52,7340.73883206,6966.95844973,6246.78147304,6859.28403235,42.6868918938,18.563021428,5,7.34073883206,46.101843245304,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-82.372881|35.057395
12730,AQS,45-051-0003,Green Sea,United States of America,unknown,unknown,26,27,0,331,470,1246,9,8.59,60,3,1,14,"Woody savannas: 35.5 %, Cropland/Natural vegetation mosaic: 31.7 %, Mixed forest: 24.5 %, Croplands: 7.6 %",0.404808,2.25,1,2.746,0.880208333334,33.6193597817,61.125,60.125,61.125,60.9017857143,51.375,51.1875,46.0723019289,6.875,13,24,44.5,52,55.625,60,6310.64126607,5870.17799035,4965.5679215,5661.75523794,42.3491859741,25.1826903908,2,6.31064126607,45.737120852028,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-78.974517|34.126415
12733,AQS,45-077-0002,CLEMSON CMS,United States of America,unknown,unknown,219,220,17,4407,5464,12096,18,31.7,62,3,1,5,"Woody savannas: 51.0 %, Cropland/Natural vegetation mosaic: 15.8 %, Mixed forest: 14.9 %, Evergreen Needleleaf forest: 5.9 %, Urban and built-up: 3.0 %, Water: 2.8 %, Permanent wetlands: 1.9 %, Croplands: 1.8 %, Deciduous Broadleaf forest: 1.6 %",1.6567,2.3,0,3.638,0.879787784679,34.8633646178,66.25,66.25,66.25,66.25,54.875,54.6666666667,49.2073683479,7.83333333333,12.5,22.8333333333,46.7916666667,55.8333333333,60.3333333333,65.1666666667,8658.37384296,8279.69279812,7806.77171548,8610.75536673,44.5881180922,25.0451454819,6,8.65837384296,48.155167539576,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-82.838659|34.653606
12734,AQS,45-077-0003,Wolf Creek,United States of America,unknown,unknown,276,279,15,1897,2129,7035,9,15.93,62,3,1,8,"Woody savannas: 47.5 %, Mixed forest: 28.6 %, Cropland/Natural vegetation mosaic: 9.2 %, Deciduous Broadleaf forest: 7.6 %, Evergreen Needleleaf forest: 2.9 %, Urban and built-up: 1.5 %, Water: 1.3 %, Croplands: 1.0 %",1.13983,2.05,1,1.46,0.749275362319,28.5300231462,62.34375,63.875,63.875,63.875,51.3125,55.5,48.4201756082,1.33333333333,2,11.3333333333,45.3333333333,54,58.3333333333,64.06,7707.58430553,7460.94145114,6616.93845943,7075.78383094,42.8482376619,17.0441170635,2,7.70758430553,46.276096674852,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-82.744576|34.851537
12735,AQS,45-079-0007,PARKLANE,United States of America,unknown,unknown,107,107,30,8035,16123,28320,62,60.64,63,3,1,13,"Woody savannas: 48.7 %, Mixed forest: 29.5 %, Urban and built-up: 15.2 %, Croplands: 3.2 %, Grasslands: 1.3 %",20.3963,3.04,0,0.115,0.978204257246,31.772424546,62.15625,62.15625,62.15625,62.15625,52.171875,52.15625,45.7355592295,2.85,8.25,20.625,43.625,52.375,56.75,61.645,6522.32282665,6272.5429195,5766.37182103,6312.13270725,40.9347766853,22.833798839,8,6.52232282665,44.209558820124,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-80.962304|34.093959
12736,AQS,45-079-0021,CONGAREE BLUFF,United States of America,unknown,unknown,33.9,38,6,428,428,8616,7,7.03,63,3,1,5,"Mixed forest: 46.1 %, Woody savannas: 41.9 %, Cropland/Natural vegetation mosaic: 6.0 %, Croplands: 2.5 %, Urban and built-up: 1.6 %",0.62681,2.53,1,0.01,0.920742753623,27.9465388282,60.375,60.9583333333,60.375,60.375,50.5416666667,50.75,43.9476145139,1.85714285714,2.84285714286,14.7142857143,40.5714285714,50.7142857143,55.8571428571,60.8971428571,5424.86798805,5245.47189074,4627.91533851,4908.73403895,38.4716420944,17.5524910989,6,5.42486798805,41.549373461952,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-80.781135|33.81468
12737,AQS,45-079-1002/45-079-1001,SANDHILL EXPERIMENTAL STATION,United States of America,unknown,unknown,139,138,38,7963,8041,28320,61,55.44,63,3,1,13,"Woody savannas: 45.2 %, Mixed forest: 38.1 %, Urban and built-up: 11.8 %, Croplands: 2.5 %",20.4017,2.73,0,1.616,0.854846014493,38.3621933964,66.2847222222,66.2847222222,66.2847222222,66.2847222222,54.6198979592,55.0625,49.2160917821,16.8333333333,21,29.5,48,56,60.1666666667,64.8333333333,8903.67512452,8391.35371629,7812.85364261,9292.16224653,45.0627444782,32.5151915759,6,8.90367512452,48.667764036456,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-80.868318|34.131262
12740,AQS,45-083-0009,NORTH SPARTANBURG FIRE STATION #2,United States of America,unknown,unknown,265,265,21,2105,3958,17321,27,44.49,63,3,1,8,"Woody savannas: 70.2 %, Mixed forest: 10.5 %, Cropland/Natural vegetation mosaic: 7.3 %, Urban and built-up: 6.8 %, Croplands: 3.4 %",1.7996,2.81,0,4.571,0.836050724638,34.419254491,67.1071428571,67.3541666667,67.1071428571,67.3541666667,55.265625,55.7083333333,50.324724907,5.66666666667,11.1166666667,22,47.8333333333,57,62.825,67.3333333333,9579.16795841,9007.18797873,8905.33031339,9722.22346791,45.4158396293,23.7517031181,6,9.57916795841,49.049106799644,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-82.075802|34.988706
12743,AQS,45-091-0006,YORK CMS,United States of America,unknown,unknown,221,224,55,696,3975,17848,10,12.75,63,3,1,8,"Woody savannas: 57.4 %, Mixed forest: 29.0 %, Cropland/Natural vegetation mosaic: 7.4 %, Urban and built-up: 2.3 %, Deciduous Broadleaf forest: 1.3 %, Croplands: 1.2 %, Evergreen Needleleaf forest: 1.1 %",0.425391,2.62,1,1.533,0.863159937888,34.4946467204,61.4107142857,61.4107142857,61.3928571429,61.3928571429,50.6488095238,50.3452380952,44.6198293142,11.8571428571,16,24.4285714286,44.5714285714,52.4571428571,56.8571428571,61,5752.95831824,5355.92316899,4844.55318071,6302.72064821,40.1810252062,28.9252349407,7,5.75295831824,43.395507222696,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-81.228409|34.935817
12747,AQS,46-011-0003,Research Farm,United States of America,unknown,unknown,504,504,17,2480,3402,4445,30,28.07,63,3,4,12,Croplands: 98.9 %,0.042801,1.26,0,0.282,0.919127747253,35.9228207093,61.2491496599,61.2491496599,61.2015306122,61.2015306122,51.3954081633,51.3214285714,46.7402426558,16.4571428571,20.5714285714,27.4285714286,44.7142857143,52.0428571429,56.1357142857,60.5228571429,6270.98853721,6256.30143873,4973.92356368,5794.82623363,42.8281177139,29.3754277136,7,6.27098853721,46.254367131012,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-96.807299|44.348604
12748,AQS,46-033-0132,"Wind Cave National Park, Visitor Center",United States of America,unknown,unknown,1288,1291,124,19,19,699,0,0,55,3,4,10,"Grasslands: 83.3 %, Evergreen Needleleaf forest: 13.8 %, Woody savannas: 1.1 %",0.133888,0.94,1,0.114,0.981742216117,41.7697932827,57.234375,57.234375,57.34375,57.34375,51.1763392857,51.1607142857,47.9088120771,27.3625,30.75,36.75,47.625,51.625,54.375,57.2125,6540.48830267,7021.20760196,4561.11787701,6955.75609114,44.2160640431,39.3067692043,8,6.54048830267,47.753349166548,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-103.48386|43.55764
12750,AQS,46-071-0001/46-071-1001,SOUTH OF BADLANDS NP HEADQUARTERS,United States of America,unknown,unknown,730,740,60,11,11,35,0,1.39,8,3,4,10,Grasslands: 99.9 %,0.011329,1.07,1,0.288,0.973843864469,36.0435531505,53.5401785714,53.5401785714,53.5714285714,53.5714285714,47.5245535714,47.4620535714,43.7847190948,20,23.5,29.375,42.75,47.875,50.625,53.5,3933.10334754,4001.48525737,2810.35734431,3680.53313818,40.4195936383,31.7002555573,8,3.93310334754,43.653161129364,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-101.941111|43.746944
12751,AQS,46-093-0001,BLACK HAWK ELEMENTARY SCHOOL GROUNDS,United States of America,unknown,unknown,1080,1074,39,736,1742,12391,41,31.14,63,3,4,10,"Grasslands: 60.7 %, Evergreen Needleleaf forest: 34.0 %, Urban and built-up: 3.6 %, Croplands: 1.0 %",0.465896,1.1,0,0.495,0.978651556777,38.1553341549,57.390625,57.390625,57.578125,57.578125,50.0736607143,50.0736607143,46.4031193674,19.68125,23.875,30.625,46.125,51.125,53.7375,57.25,5534.42163207,5758.24011524,3982.55608428,5571.96787364,42.3510903159,34.0300910028,8,5.53442163207,45.739177541172,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-103.315765|44.155636
12753,AQS,46-099-0008,SD School for the Deaf,United States of America,unknown,unknown,451,451,32,19279,25257,25257,63,62.41,63,3,4,12,"Croplands: 95.7 %, Urban and built-up: 2.7 %, Cropland/Natural vegetation mosaic: 1.0 %",1.62702,1.53,3,0.013,0.978651556777,36.0183888513,63.6614583333,63.6614583333,63.6354166667,63.6354166667,53.203125,52.84375,46.6853077776,15.375,20,26.625,45.25,53.625,58.625,62.815,7333.29790665,7288.31197252,6102.79013401,7119.22597078,42.4393801877,29.6393758008,8,7.33329790665,45.834530602716,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-96.700769|43.54792
12758,AQS,46-127-0003,Union County #3 Wagner,United States of America,unknown,unknown,384,388,16,108,134,6978,0,0,61,3,4,12,"Croplands: 95.4 %, Cropland/Natural vegetation mosaic: 2.4 %, Grasslands: 1.2 %",0.381501,1.55,1,0.015,0.993017399267,34.8142572507,62.625,62.625,62.125,62.125,51.53125,51.53125,45.9331665359,14.575,18.5,26,43.75,51.5,57,60.5,6034.00833846,5989.36208501,4863.77310042,5600.8846327,41.5664835165,28.1436813187,4,6.03400833846,44.89180219782,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-96.785339|42.880212
12761,CASTNET/AQS,47-009-0101/GRS420,"Great Smoky Mountains National Park, Look Rock",United States of America,unknown/background,unknown/rural,801,808,349,321,1028,10456,0,4.17,63,3,1,5,"Mixed forest: 55.9 %, Cropland/Natural vegetation mosaic: 24.8 %, Deciduous Broadleaf forest: 11.0 %, Woody savannas: 3.6 %, Croplands: 2.1 %, Urban and built-up: 1.3 %",0.516261,2.43,1,0.163,0.933423913043,46.9002797018,70.3035714286,70.3035714286,70.0714285714,70.0714285714,61.3392857143,61.0357142857,52.7531198098,28.7142857143,33.1428571429,40.2857142857,55.7142857143,62.4285714286,65.7142857143,69.1828571429,10985.8283359,10620.3881727,10196.8317122,19095.0726477,48.2926895367,47.3109262843,7,10.9858283359,52.156104699636,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-83.941606|35.63348
12762,AQS,47-009-0102,"Great Smoky Mountains National Park, Cade""s Cove",United States of America,unknown,unknown,564,561,46,224,224,10456,0,0,62,3,1,5,"Mixed forest: 67.1 %, Deciduous Broadleaf forest: 21.8 %, Cropland/Natural vegetation mosaic: 8.2 %, Evergreen Needleleaf forest: 1.4 %",0.062935,2.13,1,0.007,0.990092844203,34.6780732079,63.9568452381,63.9568452381,63.1555059524,63.1555059524,54.09375,54.09375,47.6324647386,7.18125,11.75,22.75,47.125,54.875,59,63,7116.06551809,7100.18967869,5993.76943351,7918.24634296,42.6406881313,26.8316650062,8,7.11606551809,46.051943181804,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-83.783611|35.603056
